68347,Sin Nombre (2009),Crime|Drama|Thriller
2812,In Too Deep (1999),Action|Thriller
2815,Iron Eagle (1986),Action|War
2816,Iron Eagle II (1988),Action|War
2817,Aces: Iron Eagle III (1992),Action
2818,Iron Eagle IV (1995),Action|War
2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller
2820,Hamlet (1964),Drama
2822,Medicine Man (1992),Adventure|Romance
117511,Hello Ladies: The Movie (2014),Comedy
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX
2824,On the Ropes (1999),Documentary|Drama
2828,Dudley Do-Right (1999),Children|Comedy
2835,Chill Factor (1999),Action|Adventure|Comedy|Thriller
2836,Outside Providence (1999),Comedy
2837,Bedrooms & Hallways (1998),Comedy|Romance
2839,West Beirut (West Beyrouth) (1998),Drama
2840,Stigmata (1999),Drama|Thriller
117529,Jurassic World (2015),Action|Adventure|Drama|Sci-Fi|Thriller
2841,Stir of Echoes (1999),Horror|Mystery|Thriller
117531,Watermark (2014),Documentary
117533,Citizenfour (2014),Documentary
2847,Only Angels Have Wings (1939),Adventure|Drama|Romance
2851,Saturn 3 (1980),Adventure|Sci-Fi|Thriller
84772,Paul (2011),Adventure|Comedy|Sci-Fi
2856,I Saw What You Did (1965),Thriller
117545,Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014),Animation
2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical
2858,American Beauty (1999),Drama|Romance
2859,Stop Making Sense (1984),Documentary|Musical
2860,Blue Streak (1999),Comedy
2861,For Love of the Game (1999),Comedy|Drama
2862,Caligula (1979),Drama
2865,Sugar Town (1999),Comedy
2867,Fright Night (1985),Comedy|Horror|Thriller
166705,Fences (2016),Drama
2868,Fright Night Part II (1988),Horror
2870,Barefoot in the Park (1967),Comedy
2871,Deliverance (1972),Adventure|Drama|Thriller
2872,Excalibur (1981),Adventure|Fantasy
2875,Sommersby (1993),Drama|Mystery|Romance
2876,Thumbelina (1994),Animation|Children|Fantasy
2877,Tommy (1975),Musical
2878,Hell Night (1981),Horror
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy
2880,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller
2882,Jakob the Liar (1999),Drama
2883,Mumford (1999),Comedy|Drama
2884,Dog Park (1998),Comedy|Romance
2885,Guinevere (1999),Drama|Romance
117572,Hit by Lightning (2014),Comedy|Crime|Romance
2887,Simon Sez (1999),Action|Comedy
2888,Drive Me Crazy (1999),Comedy|Romance
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War
52042,Black Book (Zwartboek) (2006),Drama|Thriller|War
2892,New Rose Hotel (1998),Action|Drama
2893,Plunkett & MaCleane (1999),Action|Adventure|Drama
2894,Romance (1999),Drama|Romance
2896,Alvarez Kelly (1966),Western
2897,And the Ship Sails On (E la nave va) (1983),Comedy|War
2899,Gulliver's Travels (1939),Adventure|Animation|Children
2900,Monkey Shines (1988),Horror|Sci-Fi
2901,Phantasm (1979),Horror|Sci-Fi
2902,Psycho II (1983),Horror|Mystery|Thriller
2903,Psycho III (1986),Horror|Thriller
117590,Horrible Bosses 2 (2014),Comedy|Crime
2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama
2906,Random Hearts (1999),Drama|Romance
2907,Superstar (1999),Comedy
2908,Boys Don't Cry (1999),Drama
2915,Risky Business (1983),Comedy
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
2917,Body Heat (1981),Crime|Thriller
2918,Ferris Bueller's Day Off (1986),Comedy
2921,High Plains Drifter (1973),Western
2922,Hang 'Em High (1968),Crime|Drama|Western
2924,Drunken Master (Jui kuen) (1978),Action|Comedy
84844,Brother 2 (Brat 2) (2000),Crime|Drama
2926,Hairspray (1988),Comedy|Drama
84847,Emma (2009),Comedy|Drama|Romance
2927,Brief Encounter (1946),Drama|Romance
2929,Reds (1981),Drama|Romance
2930,Return with Honor (1998),Documentary
2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy
2932,Days of Heaven (1978),Drama
134004,What Love Is (2007),Comedy|Romance
2936,Sullivan's Travels (1941),Adventure|Comedy|Romance
2939,Niagara (1953),Drama|Thriller
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance
2941,South Pacific (1958),Musical|Romance|War
2942,Flashdance (1983),Drama|Romance
2943,Indochine (1992),Drama|Romance
117630,Double Trouble (1992),Action|Comedy|Crime|Romance
68480,Flatfoot on the Nile (Piedone d'Egitto) (1980),Action|Comedy|Crime
134019,The Monkey King (1964),Animation
2946,Help! (1965),Comedy|Musical
2947,Goldfinger (1964),Action|Adventure|Thriller
150401,Close Range (2015),Action|Crime
2948,From Russia with Love (1963),Action|Adventure|Thriller
2949,Dr. No (1962),Action|Adventure|Thriller
68486,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),Action|Drama|War
134021,5 to 7 (2014),Comedy|Drama|Romance
2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller
2953,Home Alone 2: Lost in New York (1992),Children|Comedy
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller
2959,Fight Club (1999),Action|Crime|Drama|Thriller
117646,Dragonheart 2: A New Beginning (2000),Action|Adventure|Comedy|Drama|Fantasy|Thriller
2962,Fever Pitch (1997),Comedy|Romance
2964,Julien Donkey-Boy (1999),Drama
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
2970,Fitzcarraldo (1982),Adventure|Drama
2971,All That Jazz (1979),Drama|Fantasy|Musical
134041,Afonya (1975),Comedy|Drama|Romance
2972,Red Sorghum (Hong gao liang) (1987),Drama|War
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
183199,Quest (2017),Documentary
2974,Bats (1999),Horror|Thriller
183197,Dave Chappelle: Equanimity (2017),Comedy
2976,Bringing Out the Dead (1999),Drama
2977,Crazy in Alabama (1999),Comedy|Drama
2978,Three to Tango (1999),Comedy|Romance
2979,Body Shots (1999),Drama
2984,On Any Sunday (1971),Documentary
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
68522,Earth (2007),Documentary
2988,Melvin and Howard (1980),Drama
2989,For Your Eyes Only (1981),Action|Adventure|Thriller
2990,Licence to Kill (1989),Action|Adventure|Thriller
2991,Live and Let Die (1973),Action|Adventure|Thriller
2992,Rawhead Rex (1986),Horror|Thriller
2993,Thunderball (1965),Action|Adventure|Thriller
2995,House on Haunted Hill (1999),Horror|Thriller
2996,Music of the Heart (1999),Drama
2997,Being John Malkovich (1999),Comedy|Drama|Fantasy
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
68536,Stanley Kubrick: A Life in Pictures (2001),Documentary
183227,Dave Chappelle: The Bird Revelation (2017),Comedy
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary
3003,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War
3007,American Movie (1999),Documentary
3008,Last Night (1998),Drama|Sci-Fi
3010,Rosetta (1999),Drama
3013,Bride of Re-Animator (1990),Comedy|Horror
3014,Bustin' Loose (1981),Comedy
3015,Coma (1978),Thriller
3016,Creepshow (1982),Horror
3017,Creepshow 2 (1987),Horror
68552,Crossing Over (2009),Drama
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi
3019,Drugstore Cowboy (1989),Crime|Drama
68554,Angels & Demons (2009),Crime|Drama|Mystery|Thriller
3020,Falling Down (1993),Action|Drama
134095,My Love (2006),Animation|Drama
84942,Drive Angry (2011),Action|Fantasy|Thriller
3024,Piranha (1978),Horror|Sci-Fi
84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western
3029,Nighthawks (1981),Action|Drama
3030,Yojimbo (1961),Action|Adventure
3031,Repossessed (1990),Comedy
84950,Take Me Home Tonight (2011),Comedy|Drama
3033,Spaceballs (1987),Comedy|Sci-Fi
84952,Confessions (Kokuhaku) (2010),Drama|Horror
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
3035,Mister Roberts (1955),Comedy|Drama|War
3037,Little Big Man (1970),Western
3039,Trading Places (1983),Comedy
134109,Radio Day (2008),Comedy
3040,Meatballs (1979),Comedy
3041,Meatballs Part II (1984),Comedy
3042,Meatballs III (1987),Comedy
3043,Meatballs 4 (1992),Comedy
3044,Dead Again (1991),Mystery|Romance|Thriller
3045,Peter's Friends (1992),Comedy|Drama
3048,Under the Rainbow (1981),Comedy
3051,Anywhere But Here (1999),Comedy|Drama
3052,Dogma (1999),Adventure|Comedy|Fantasy
3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi
3055,Felicia's Journey (1999),Thriller
3056,Oxygen (1999),Crime|Drama|Thriller
134130,The Martian (2015),Adventure|Drama|Sci-Fi
3057,Where's Marlowe? (1998),Comedy
101362,Olympus Has Fallen (2013),Action|Thriller
68597,Scorpio (1973),Action|Drama|Thriller
3061,Holiday Inn (1942),Comedy|Musical
3063,Poison Ivy (1992),Drama|Thriller
3064,Poison Ivy: New Seduction (1997),Drama|Thriller
68600,Balls Out: Gary the Tennis Coach (2009),Comedy
3066,Tora! Tora! Tora! (1970),Action|Drama|War
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama
183295,Insidious: The Last Key (2018),Horror|Mystery|Thriller
3071,Stand and Deliver (1988),Comedy|Drama
3072,Moonstruck (1987),Comedy|Romance
3074,Jeremiah Johnson (1972),Western
3075,Repulsion (1965),Drama|Horror
3076,Irma la Douce (1963),Comedy
3077,42 Up (1998),Documentary
3078,Liberty Heights (1999),Drama
3079,Mansfield Park (1999),Comedy|Drama|Romance
183301,The Tale of the Bunny Picnic (1986),Children
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
3083,All About My Mother (Todo sobre mi madre) (1999),Drama
134158,Return to Sender (2015),Thriller
3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical
3087,Scrooged (1988),Comedy|Fantasy|Romance
3088,Harvey (1950),Comedy|Fantasy
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
3090,Matewan (1987),Drama
3091,Kagemusha (1980),Drama|War
3093,McCabe & Mrs. Miller (1971),Drama|Western
52245,Blades of Glory (2007),Comedy|Romance
3094,Maurice (1987),Drama|Romance
150548,Sherlock: The Abominable Bride (2016),Action|Crime|Drama|Mystery|Thriller
183317,Patti Rocks (1988),Comedy|Drama
3096,My Man Godfrey (1957),Comedy
134170,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi
150554,The Love Bug (1997),Adventure|Children|Comedy|Fantasy
3099,Shampoo (1975),Comedy|Drama|Romance
3101,Fatal Attraction (1987),Drama|Thriller
3102,Jagged Edge (1985),Crime|Romance|Thriller
3103,Stanley & Iris (1990),Drama|Romance
85022,Hall Pass (2011),Comedy
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller
166946,The Founder (2016),Drama
3105,Awakenings (1990),Drama|Mystery
3106,Come See the Paradise (1990),Drama|Romance
3107,Backdraft (1991),Action|Drama
3111,Places in the Heart (1984),Drama
3112,'night Mother (1986),Drama
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
134184,Elections Day (2007),Comedy
3115,Flawless (1999),Drama
68650,Powder Blue (2009),Drama
3117,Ride with the Devil (1999),Drama|Romance|War
101423,Mezzo Forte (1998),Action|Animation|Comedy
68659,Fanboys (2009),Adventure|Comedy|Drama
3127,Holy Smoke (1999),Comedy|Drama
52279,Are We Done Yet? (2007),Comedy
3129,Sweet and Lowdown (1999),Comedy|Drama
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama
3132,Daddy Long Legs (1919),Comedy|Drama
3134,Grand Illusion (La grande illusion) (1937),Drama|War
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi
85056,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX
3138,Stealing Home (1988),Drama
134214,Youth (2015),Drama
3142,U2: Rattle and Hum (1988),Documentary|Musical
150596,Doctor Who: The Husbands of River Song (2015),Comedy|Drama|Sci-Fi
3143,Hell in the Pacific (1968),Drama|War
3145,Cradle Will Rock (1999),Drama
3146,Deuce Bigalow: Male Gigolo (1999),Comedy
52299,American Hardcore (2006),Documentary
150604,Moonwalkers (2015),Comedy
3155,Anna and the King (1999),Drama|Romance
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi
3157,Stuart Little (1999),Children|Comedy|Fantasy
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
3160,Magnolia (1999),Drama
117849,La Belle Verte (1996),Comedy
3161,Onegin (1999),Drama|Romance
3162,Simpatico (1999),Comedy|Drama
117851,Penguins of Madagascar (2014),Adventure|Animation|Children|Comedy
3163,Topsy-Turvy (1999),Comedy|Drama|Musical
3165,Boiling Point (1993),Action|Drama
3167,Carnal Knowledge (1971),Comedy|Drama
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War
3168,Easy Rider (1969),Adventure|Drama
3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller
3171,Room at the Top (1959),Drama
134246,Survivor (2015),Action|Thriller
3173,Any Given Sunday (1999),Drama
3174,Man on the Moon (1999),Comedy|Drama
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
167018,Why Him? (2016),Comedy
3177,Next Friday (2000),Comedy
117867,'71 (2014),Action|Drama|Thriller|War
134248,Hot Girls Wanted (2015),Documentary
3179,Angela's Ashes (1999),Drama
3181,Titus (1999),Drama
134252,That Munchhausen (1979),Comedy|Drama|Fantasy
3185,Snow Falling on Cedars (1999),Drama
117877,The Rabbi's Cat (Le chat du rabbin) (2011),Adventure|Animation
3189,My Dog Skip (1999),Children|Drama
35957,Red Eye (2005),Horror|Thriller
3190,Supernova (2000),Adventure|Sci-Fi|Thriller
117881,Still Alice (2014),Drama
3196,Stalag 17 (1953),Drama|War
3198,Papillon (1973),Crime|Drama
117887,Paddington (2014),Children|Comedy
167036,Sing (2016),Animation|Children|Comedy
3201,Five Easy Pieces (1970),Drama
3203,Dead Calm (1989),Thriller
3206,Against All Odds (1984),Romance
117895,Maze Runner: Scorch Trials (2015),Action|Thriller
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
85131,Battle: Los Angeles (2011),Action|Sci-Fi|War
3213,Batman: Mask of the Phantasm (1993),Animation|Children
3214,American Flyers (1985),Drama
3219,Pacific Heights (1990),Mystery|Thriller
3224,Woman in the Dunes (Suna no onna) (1964),Drama
3225,Down to You (2000),Comedy|Romance
101531,Phil Spector (2013),Drama
167064,I Am Not Your Negro (2017),Documentary
3235,Where the Buffalo Roam (1980),Comedy
117922,Ice Age: A Mammoth Christmas (2011),Adventure|Animation|Children
3238,Eye of the Beholder (1999),Thriller
150696,Tomorrow (2015),Documentary
3243,Encino Man (1992),Comedy
3246,Malcolm X (1992),Drama
3247,Sister Act (1992),Comedy|Crime
3248,Sister Act 2: Back in the Habit (1993),Comedy
3250,Alive (1993),Drama
3251,Agnes of God (1985),Drama|Mystery
3252,Scent of a Woman (1992),Drama
134326,The Taming of the Scoundrel (1980),Comedy
3253,Wayne's World (1992),Comedy
3254,Wayne's World 2 (1993),Comedy
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller
3256,Patriot Games (1992),Action|Crime|Drama|Thriller
68793,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX
3258,Death Becomes Her (1992),Comedy|Fantasy
85179,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi
3259,Far and Away (1992),Adventure|Drama|Romance
3260,Howards End (1992),Drama
134334,Phir Hera Pheri (2006),Comedy
3261,Singles (1992),Comedy|Drama|Romance
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
3263,White Men Can't Jump (1992),Comedy|Drama
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy
3269,Forever Young (1992),Drama|Romance|Sci-Fi
3271,Of Mice and Men (1992),Drama
3272,Bad Lieutenant (1992),Crime|Drama
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
3274,Single White Female (1992),Drama|Thriller
3276,Gun Shy (2000),Comedy
3283,Minnie and Moskowitz (1971),Action
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical
3284,They Might Be Giants (1971),Comedy|Mystery|Romance
3286,Snow Day (2000),Comedy
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama
3294,Eaten Alive (1977),Horror
3295,Raining Stones (1993),Drama
3296,To Sir with Love (1967),Drama
3298,Boiler Room (2000),Crime|Drama|Thriller
68835,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance
134368,Spy (2015),Action|Comedy|Crime
3299,Hanging Up (2000),Comedy|Drama
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller
3302,Beautiful People (1999),Comedy
3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary
52458,Disturbia (2007),Drama|Thriller
3307,City Lights (1931),Comedy|Drama|Romance
101612,Admission (2013),Comedy|Romance
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi
3313,Class Reunion (1982),Comedy
3315,Happy Go Lovely (1951),Musical
3316,Reindeer Games (2000),Action|Thriller
3317,Wonder Boys (2000),Comedy|Drama
3323,Chain of Fools (2000),Comedy|Crime
134393,Trainwreck (2015),Comedy|Romance
3324,Drowning Mona (2000),Comedy
3326,What Planet Are You From? (2000),Comedy|Sci-Fi
3327,Beyond the Mat (1999),Documentary
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
3329,The Year My Voice Broke (1987),Drama|Romance
3330,Splendor in the Grass (1961),Drama|Romance
3331,My Tutor (1983),Drama
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
68872,Paisan (Paisà) (1946),Drama|War
3338,For All Mankind (1989),Documentary
85259,Winnie the Pooh and the Honey Tree (1966),Animation|Children
85261,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX
3341,Born Yesterday (1950),Comedy
3342,Birdy (1984),Drama|War
3344,Blood Feast (1963),Horror
3347,Never Cry Wolf (1983),Adventure|Drama
68886,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),Comedy|Romance
3354,Mission to Mars (2000),Sci-Fi
3357,East-West (Est-ouest) (1999),Drama|Romance
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
3359,Breaking Away (1979),Comedy|Drama
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
3361,Bull Durham (1988),Comedy|Drama|Romance
3362,Dog Day Afternoon (1975),Crime|Drama
3363,American Graffiti (1973),Comedy|Drama
3370,Betrayed (1988),Drama|Thriller
3374,Daughters of the Dust (1991),Drama
85295,Scooby-Doo! Curse of the Lake Monster (2010),Adventure|Children|Comedy|Mystery
3379,On the Beach (1959),Drama
3385,Volunteers (1985),Comedy
183611,Game Night (2018),Action|Comedy|Crime|Horror
3386,JFK (1991),Drama|Mystery|Thriller
3387,Who's Harry Crumb? (1989),Comedy|Mystery
3388,Harry and the Hendersons (1987),Children|Comedy
3389,Let's Get Harry (1986),Action|Adventure
3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance
3391,Who's That Girl? (1987),Comedy
3392,She-Devil (1989),Comedy
3393,Date with an Angel (1987),Comedy|Fantasy|Romance
3394,Blind Date (1987),Comedy|Romance
3395,Nadine (1987),Comedy
118082,The Voices (2014),Comedy|Crime|Thriller
85316,Winnie the Pooh and Tigger Too (1974),Animation|Children
3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
3402,Turtle Diary (1985),Comedy|Drama|Romance
3403,Raise the Titanic (1980),Drama|Thriller
3404,Titanic (1953),Action|Drama
3406,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War
3408,Erin Brockovich (2000),Drama
68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi
3409,Final Destination (2000),Drama|Thriller
183635,Maze Runner: The Death Cure (2018),Action|Mystery|Sci-Fi|Thriller
3410,Soft Fruit (1999),Comedy|Drama
3414,Love Is a Many-Splendored Thing (1955),Drama|Romance|War
85334,Hard Ticket to Hawaii (1987),Action|Comedy
68952,Drag Me to Hell (2009),Comedy|Horror
3418,Thelma & Louise (1991),Adventure|Crime|Drama
68954,Up (2009),Adventure|Animation|Children|Drama
3420,...And Justice for All (1979),Drama|Thriller
3421,Animal House (1978),Comedy
3422,She's Gotta Have It (1986),Comedy|Romance
68959,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),Action|Adventure|Animation|Drama
3423,School Daze (1988),Drama
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama
3424,Do the Right Thing (1989),Drama
3425,Mo' Better Blues (1990),Drama|Musical
3426,Jungle Fever (1991),Drama|Romance
3429,Creature Comforts (1989),Animation|Comedy
3430,Death Wish (1974),Action|Crime|Drama
3431,Death Wish 2 (1982),Action|Drama
3432,Death Wish 3 (1985),Action|Drama
3433,Death Wish 4: The Crackdown (1987),Action|Drama
3434,Death Wish 5: The Face of Death (1994),Action|Drama
101739,Evil Dead (2013),Horror
3435,Double Indemnity (1944),Crime|Drama|Film-Noir
85354,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),Action|Crime
3436,Dying Young (1991),Drama|Romance
101741,Trance (2013),Crime|Thriller
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy
3441,Red Dawn (1984),Action|Drama|War
134515,BMX Bandits (1983),Adventure|Crime|Drama
3442,Band of the Hand (1986),Action|Crime|Drama
3444,Bloodsport (1988),Action
3445,Eyes of Laura Mars (1978),Mystery|Thriller
3446,Funny Bones (1995),Comedy|Drama
85367,Just Go with It (2011),Comedy|Romance
3450,Grumpy Old Men (1993),Comedy
3451,Guess Who's Coming to Dinner (1967),Drama
3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller
52604,Fracture (2007),Crime|Drama|Mystery|Thriller
3453,Here on Earth (2000),Drama|Romance
3454,Whatever It Takes (2000),Comedy|Romance
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),Documentary
3455,Buddy Boy (1999),Drama|Thriller
134528,Aloha (2015),Comedy|Drama|Romance
167296,Iron Man (1931),Drama
3459,Gothic (1986),Drama|Horror
3461,Lord of the Flies (1963),Adventure|Drama|Thriller
3462,Modern Times (1936),Comedy|Drama|Romance
3466,Heart and Souls (1993),Comedy|Fantasy
3467,Hud (1963),Drama|Western
3469,Inherit the Wind (1960),Drama
3470,Dersu Uzala (1975),Adventure|Drama
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),Comedy
3474,Retroactive (1997),Sci-Fi|Thriller
85394,Cave of Forgotten Dreams (2010),Documentary
3476,Jacob's Ladder (1990),Horror|Mystery
85397,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller
3477,Empire Records (1995),Comedy|Drama
3479,Ladyhawke (1985),Adventure|Fantasy|Romance
118166,Courier (1987),Comedy|Drama|Romance
3480,Lucas (1986),Drama|Romance
85401,Super (2010),Action|Comedy|Drama
3481,High Fidelity (2000),Comedy|Drama|Romance
3489,Hook (1991),Adventure|Comedy|Fantasy
52644,Vacancy (2007),Horror|Thriller
3494,True Grit (1969),Adventure|Drama|Western
85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller
3496,Madame Sousatzka (1988),Drama
3497,Max Dugan Returns (1983),Comedy
3498,Midnight Express (1978),Drama
3499,Misery (1990),Drama|Horror|Thriller
3500,Mr. Saturday Night (1992),Comedy|Drama
3501,Murphy's Romance (1985),Comedy|Romance
3502,My Life (1993),Drama
3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
3504,Network (1976),Comedy|Drama
3505,No Way Out (1987),Drama|Mystery|Thriller
3506,North Dallas Forty (1979),Comedy|Drama
36276,Hidden (a.k.a. Cache) (Caché) (2005),Drama|Mystery|Thriller
3510,Frequency (2000),Drama|Thriller
3511,Ready to Rumble (2000),Comedy
118198,The Green Prince (2014),Documentary|Drama|Thriller
3512,Return to Me (2000),Drama|Romance
3513,Rules of Engagement (2000),Drama|Thriller
3514,Joe Gould's Secret (2000),Drama
3515,Me Myself I (2000),Comedy|Romance
52668,In the Land of Women (2007),Comedy|Drama|Romance
3519,Force 10 from Navarone (1978),Action|Drama|War
85438,Jane Eyre (2011),Drama|Romance
3521,Mystery Train (1989),Comedy|Drama
36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Adventure|Children|Comedy|Fantasy
3524,Arthur (1981),Comedy|Romance
3525,Bachelor Party (1984),Comedy
3526,Parenthood (1989),Comedy|Drama
3527,Predator (1987),Action|Sci-Fi|Thriller
167370,Assassin's Creed (2016),Action|Adventure|Sci-Fi
3531,All the Vermeers in New York (1990),Comedy|Drama|Romance
69069,Fired Up (2009),Comedy
3534,28 Days (2000),Drama
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller
3536,Keeping the Faith (2000),Comedy|Drama|Romance
3537,Where the Money Is (2000),Comedy|Drama
3538,East is East (1999),Comedy
150993,Anacleto: Agente secreto (2015),Action|Comedy
52694,Mr. Bean's Holiday (2007),Comedy
167380,A Dog's Purpose (2017),Comedy|Drama
3543,Diner (1982),Comedy|Drama
3544,Shakes the Clown (1992),Comedy
3545,Cabaret (1972),Drama|Musical
3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller
3548,Auntie Mame (1958),Comedy|Drama
3549,Guys and Dolls (1955),Comedy|Musical|Romance
3550,The Hunger (1983),Horror
3551,Marathon Man (1976),Crime|Drama|Thriller
3552,Caddyshack (1980),Comedy
3553,Gossip (2000),Drama|Thriller
3554,Love and Basketball (2000),Drama|Romance
3555,U-571 (2000),Action|Thriller|War
3557,Jennifer 8 (1992),Mystery|Thriller
3559,Limelight (1952),Comedy|Drama|Romance
101864,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX
118248,Dying of the Light (2014),Drama|Thriller
52715,Kickin It Old Skool (2007),Comedy
3565,Where the Heart Is (2000),Comedy|Drama
3567,Bossa Nova (2000),Comedy|Drama|Romance
